,Unnamed: 0,problem_id,problem,assign,user_answer,scoring_criterion,correct_scoring_criterion,keyword_criterion,correct_keyword_criterion,annotator
44,44,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,같은 자료형을 가진 변수를 하나로 나타낸 것이다. 연속된 메모리 공간으로 이루어져있다. 정적 표현이다. 인덱스를 이용하여 표현한다. 지역성을 갖고 있다.,"['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']",[],shiroed1211@gmail.com
45,45,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,여러 데이터를 하나의 이름으로 그룹핑해서 관리 하기 위한 자료구조. index와 값의 쌍으로 구성 index는 값에 대한 unique한 id와 같은 역할이자 Array에서는 순서를 나타냄. 논리적 저장 순서와 물리적 저장 순서가 일치하기 때문에 index로 해당 원소에 접근할 수 있다. (O(1)) 연속된 메모리의 공간으로 이루어져 있다. 배열은 정의와 동시에 길이를 지정하며 길이를 바꿀 수 없다.,"['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']",[2],shiroed1211@gmail.com
46,46,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"데이터 여러개를 순차적으로 나열한 자료구조이다.
연속적인 메모리 공간에 순차적으로 나열했다.
선언한 이후에 크기는 고정이다. random access 에 매우 강하다. 시간 복잡도가 1이다.
구현이 쉽다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[1, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[0, 1]",shiroed1211@gmail.com
47,47,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"배열은 메모리상에 순서대로 데이터를 저장합니다. 배열은 데이터를 인덱스로 조회할 수 있기 때문에 인덱스 조회성능이 높고, 데이터가 메모리에 순서대로 저장되어 있기 때문에, 캐시의 지역성으로 인하여 비교적 빠르게 탐색을 수행할 수 있습니다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']",[2],shiroed1211@gmail.com
48,48,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"연관된 데이터를 연속적인 형태로 구성된 구조인 자료구조. 자바스크립트 배열의 길이는 언제든 늘어나거나 줄어들 수 있고, 연속적이지 않게 저장할 수 있어 밀집성을 보장하지 않는다. 인덱스를 통해 요소에 접근할 수 있고 반드시 정수로만 접근할 수 있다. 대괄호 구문이나 속성 접근자를 사용할 경우 배열의 요소가 아니라 Array 객체에 연결된 변수를 참조한다. 원하는 원소의 index를 알고 있다면 O(1)로 원소를 찾을 수 있다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[1, 2]",shiroed1211@gmail.com
49,49,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"연속된 메모리의 공간에 순차적으로 데이터를 저장하는 선형 자료구조이다.
크기가 고정적이고 공간이 낭비되거나 재할당이 필요할 수 있다. 자바스크립트 처럼 대부분의 스크립트 언어는 배열의 크기를 동적으로 변경할 수 있다.
논리적인 저장 순서와 물리적(메모리) 저장 순서가 일치한다. 인덱스를 사용해 특정 원소에 접근이 가능하다.(Random Access ) 메모리는 배열이 선언될 때(컴파일 할 때) Stack영역에 할당한다. 시간복잡도는 O(1)이다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[0, 1, 2]",shiroed1211@gmail.com
50,50,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"연관된 데이터를 하나의 변수에 그룹핑해서 관리하기 위한 선형 자료구조로
배열을 이용하면 하나의 변수에 여러 정보를 담을 수 있으며,
반복문과 결합하여 효율적으로 데이터를 처리할 수 있다.
주로 데이터의 개수가 정해져 있는 경우나 데이터의 수정이 적은 경우,
혹은 데이터의 검색이 빈번한 경우에 사용하는 선형 자료구조형이다.
배열의 특징으로는 배열안의 데이터들은 같은 자료형으로 나열되있다는 것,
그리고 데이터가 연속된 메모리 공간에 순차적으로 저장 된다는 것,
그래서 배열의 논리적 순서(인덱스)와 원소값의 물리적인 순서(메모리 주소)
두가지가 동일하다는 것 등을 꼽을 수 있다.
원소가 키와 값으로 이루어져 탐색 시간은 O(1)이다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[1, 2]",shiroed1211@gmail.com
51,51,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"여러 데이터를 하나의 이름으로 그룹핑해서 관리하는 자료구조(하나의 변수에 여러 데이터). 보통 반복문과 결합하여 많은 정보를 효율적으로 처리한다. 배열의 인덱스를 이용하여 값을 식별할 수 있으며, 크기가 고정되어있다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']",[0],"['랜덤 엑세스', '시간 복잡도', '저장 순서']",[],shiroed1211@gmail.com
52,52,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,논리적 저장 순서와 물리적 저장 순서가 일치하는 자료구조. 따라서 인덱스(Index)로 해당 원소에 접근할 수 있으며 Random Access가 가능합니다. 하지만 삽입/삭제 시 해당 원소에 접근하여 작업을 완료한 후 빈 공간이 생기지 않도록 shift 해줘야 하므로 O(N)의 시간이 소요됩니다.,"['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[0, 2]",shiroed1211@gmail.com
53,53,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"동일한 자료형의 데이터를 한꺼번에 관리하기 위한 자료구조로 하나의 변수에 여러 데이터를 담을 수 있으며, 반복문을 통해 효율적인 처리가 가능하다. 크기가 정해져있어 바꾸지 못한다는 단점이 있지만, 인덱스를 통해 데이터를 빠르게 조회할 수 있다는 장점이 있다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']",[0],"['랜덤 엑세스', '시간 복잡도', '저장 순서']",[],mjw8523@gmail.com
54,54,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,같은 타입의 데이터를 나열한 선형 자료구조이다. 연속된 메모리공간에 순차적으로 저장하며 처음 배열을 선언할때의  크기로 고정이되며 한번 지정된 크기는 줄일수도 늘릴수도없다. 인덱스를 가지고 있어 바로 접근이 가능하다. 연속된 메모리공간에 존재하기 때문에 관리가 편하다.,"['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 2]","['랜덤 엑세스', '시간 복잡도', '저장 순서']",[2],shiroed1211@gmail.com
55,55,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,변수에는 값을 하나 저장할 수 있는데 이런 식으로는 대량의 데이터를 처리하는데 불편합니다. 그래서 거의 모든 언어에서 배열(Array) 자료형을 제공하고 있습니다. 배열에서는 하나의 변수에 여러개의 값을 분리해서 저장할 수 있습니다. 배열의 기본적 아이디어는 같은 데이터 타입을 연속적으로 순서가 있도록 나열하는 것 입니다. ,"['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']",[2],"['랜덤 엑세스', '시간 복잡도', '저장 순서']",[2],mjw8523@gmail.com
56,56,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"배열은 자료구조에서 가장 일반적인 구조로 메모리상에 형식이 같은 자료 여러 개가 모여 새로운 하나를 이룬 형식이다. 배열은 여러 값을 저장하기 위해 메모리의 연속적인 공간을 차지하고 있다. 배열요소의 인덱스는 0에서부터 전체 요소의 개수보다 1 작은 범위까지이다. 즉, 데이터가 있는 위치(인덱스)만 알고 있다면 바로 해당 메모리에 접근이 가능하다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']",[],"['랜덤 엑세스', '시간 복잡도', '저장 순서']",[],shiroed1211@gmail.com
57,57,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"배열은 같은 타입의 데이터를 연속적으로 저장한 자료구조입니다. 배열의 특징은 '정적'이라는 점과 '연속적'이라는 것이죠. 정적이라는 말은 처음 배열의 크기가 정해지면 크기를 변경할 수 없음을 뜻합니다. 연속적이라는 건 메모리 상에서 배열의 첫번째 요소는 두번째 요소와 연이어 붙어있다는 것을 말합니다. 즉, 모든 요소들이 저장된 위치는 연속적으로 붙어있습니다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']",[2],"['랜덤 엑세스', '시간 복잡도', '저장 순서']",[2],mjw8523@gmail.com
58,58,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"연관된 데이터를 하나로 묶어 그루핑해서 관리하기 위해 만들어진 자료구조
배열에서 위치를 가리키는 숫자를 인덱스(Index)라고 부름. 인덱스는 0 부터 시작한다. 참조 객체이며, 배열을 가리키는 참조 변수는 스택(Stack) 영역에 할당된다. 참조 변수가 가리키고 있는 주소값(Address)는 힙(heap)영역에 생성되는 배열의 주소값이다. 인덱스를 통한 접근이 가능하므로 원소를 조회 및 수정할 때 시간복잡도는 O(1)이다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1]","['랜덤 엑세스', '시간 복잡도', '저장 순서']",[1],shiroed1211@gmail.com
59,59,1,[자료구조 1] Array의 특징을 설명해주세요.,kshired,"동일한 자료형을 연속적인 메모리 공간에 저장한 자료구조로, 인덱스(index)를 사용하여 임의 접근(Random Access)이 가능하다. 각 항목이 동일한 자료형이므로 동일한 크기를 갖는다. 저장 공간의 크기가 고정적이다. 원소 접근하는데 걸리는 시간이 상수 시간 O(1)이다.","['인덱스(index)로 해당 원소(element)에 접근할 수 있다.', 'O(1)의 시간복잡도로 랜덤 액세스가 가능하다.', '논리적 저장 순서와 물리적 저장 순서가 일치한다.']","[0, 1]","['랜덤 엑세스', '시간 복잡도', '저장 순서']","[0, 1]",shiroed1211@gmail.com
60,60,3,[데이터베이스 2] Transaction의 네가지 특성을 설명해주세요.,kshired,"원자성, 일관성, 독립성. 지속성. 원자성은 트랜잭션이 DB에 모두 반영되거나, 전혀 반영되지 않거나를 뜻한다.일관성은 트랜잭션 작업 처리의 결과가 항상 일관되어야 한다를 뜻한다. 독립성은 하나의 트랜잭션은 다른 트랜잭션에 끼어들 수 없고 마찬가지로 독립적임을 의미한다. 지속성은 트랜잭션이 성공적으로 완료되면 영구적으로 결과에 반영되어야 함을 뜻한다. ","['만약 트랜잭션 중간에 어떠한 문제가 발생한다면 트랜잭션에 해당하는 어떠한 작업 내용도 수행되어서는 안되며 아무런 문제가 발생되지 않았을 경우에만 모든 작업이 수행되어야 한다.', '트랜잭션이 완료된 다음의 상태에서도 트랜잭션이 일어나기 전의 상황과 동일하게 데이터의 일관성을 보장해야 한다.', '각각의 트랜잭션은 서로 간섭없이 독립적으로 수행되어야 한다.', '트랜잭션이 정상적으로 종료된 다음에는 영구적으로 데이터베이스에 작업의 결과가 저장되어야 한다.']","[0, 1, 2, 3]","['일관성', '독립성', '지속성', '원자성']","[0, 1, 2, 3]",shiroed1211@gmail.com
